Week,Team#,Match1,Match2,Match3
3, 6    , 15&16 , 5&6 , 7&8  
3, 7    , 25&26 , 13&14 , 9&10  
3, 8    , 3&4 , T5&T6 , T3&T4  
3, 9    , 11&12 , 25&26 , T3&T4  
3, 10   , T1&T2 , 3&4 , 23&24  
3, 11   , T3&T4 , T7&T8 , 25&26  
3, 12   , 15&16 , 7&8 , 21&22  
3, 13   , 9&10 , 21&22 , 13&14  
3, 14   , 23&24 , 21&22 , 5&6  
3, 15   , 11&12 , 7&8 , 9&10  
3, 16   , 13&14 , T5&T6 , 5&6  
3, 17   , 5&6 , 3&4 , 11&12  
3, 18   , T3&T4 , 11&12 , 1&2  
3, 19   , 25&26 , 23&24 , 7&8  
3, 20   , 5&6 , 9&10 , T1&T2  
3, 21   , T1&T2 , 1&2 , 13&14  
3, 22   , 1&2 , 25&26 , 3&4  
3, 23   , 9&10 , 11&12 , 23&24  
3, 24   , 7&8 , T1&T2 , T7&T8  
3, 25   , T5&T6 , 23&24 , 1&2  
3, 26   , T5&T6 , T3&T4 , 11&12  
3, 27   , 7&8 , T3&T4 , T5&T6  
3, 28   , T7&T8 , 15&16 , 3&4  
3, 29   , 3&4 , 1&2 , 15&16  
3, 30   , 23&24 , 9&10 , 15&16  
4, 1    , 21&22 , T5&T6 , 9&10  
4, 2    , T7&T8 , 5&6 , 13&14  
4, 3    , 25&26 , 1&2 , 13&14  
4, 4    , T5&T6 , 13&14 , T1&T2  
4, 5    , T3&T4 , 9&10 , 11&12  
4, 6    , 1&2 , 7&8 , T7&T8  
4, 7    , T1&T2 , 3&4 , 25&26  
4, 8    , 11&12 , 25&26 , 21&22  
4, 9    , 15&16 , 23&24 , 7&8  
4, 10   , 21&22 , 23&24 , 1&2  
4, 11   , 3&4 , T1&T2 , 1&2  
4, 12   , 9&10 , 3&4 , 15&16  
4, 13   , 5&6 , T3&T4 , T5&T6  
4, 14   , 23&24 , 25&26 , 3&4  
4, 15   , T3&T4 , T7&T8 , 23&24  
4, 16   , 9&10 , 21&22 , 23&24  
4, 17   , T5&T6 , 1&2 , 25&26  
4, 18   , 11&12 , 15&16 , T7&T8  
4, 19   , 7&8 , 15&16 , T5&T6  
4, 20   , 7&8 , T5&T6 , 11&12  
4, 21   , 25&26 , 9&10 , 15&16  
4, 22   , 5&6 , 13&14 , 3&4  
4, 23   , 13&14 , 7&8 , 5&6  
4, 24   , T1&T2 , T7&T8 , T3&T4  
4, 25   , 3&4 , 5&6 , T3&T4  
4, 26   , 15&16 , T3&T4 , T1&T2  
4, 27   , 23&24 , 11&12 , 21&22  
4, 28   , 1&2 , T1&T2 , 7&8  
4, 29   , T7&T8 , 21&22 , 5&6  
4, 30   , 13&14 , 11&12 , 9&10  
5, 1    , 1&2 , T1&T2 , 3&4  
5, 2    , T5&T6 , 23&24 , 13&14  
5, 3    , 15&16 , 13&14 , 11&12  
5, 4    , 11&12 , T5&T6 , 25&26  
5, 5    , 15&16 , 1&2 , T7&T8  
5, 6    , T3&T4 , 3&4 , 5&6  
5, 7    , 25&26 , 21&22 , 11&12  
5, 8    , 1&2 , 25&26 , 23&24  
5, 9    , 13&14 , T7&T8 , T5&T6  
5, 10   , 9&10 , T3&T4 , 25&26  
5, 11   , 23&24 , T5&T6 , 13&14  
5, 12   , T7&T8 , 5&6 , 3&4  
5, 13   , 3&4 , T7&T8 , 23&24  
5, 14   , 23&24 , 7&8 , T1&T2  
5, 15   , T1&T2 , T3&T4 , 9&10  
5, 16   , 5&6 , 11&12 , T5&T6  
5, 17   , 21&22 , 5&6 , T3&T4  
5, 18   , T5&T6 , 15&16 , 7&8  
5, 19   , 21&22 , 25&26 , 1&2  
5, 20   , T1&T2 , 21&22 , 15&16  
5, 21   , 11&12 , T1&T2 , 7&8  
5, 22   , 9&10 , 3&4 , T3&T4  
5, 23   , 13&14 , 7&8 , 21&22  
5, 24   , 5&6 , 9&10 , 15&16  
5, 25   , 3&4 , 11&12 , T1&T2  
5, 26   , 25&26 , 23&24 , 5&6  
5, 27   , T7&T8 , 1&2 , 21&22  
5, 28   , 7&8 , 9&10 , 1&2  
5, 29   , 7&8 , 13&14 , 9&10  
5, 30   , T3&T4 , 15&16 , T7&T8  
6, 1    , T7&T8 , 11&12 , 25&26  
6, 2    , 1&2 , 13&14 , T5&T6  
6, 3    , T7&T8 , 9&10 , 21&22  
6, 4    , 11&12 , 13&14 , 1&2  
6, 5    , 25&26 , 15&16 , 23&24  
6, 6    , 3&4 , T3&T4 , T7&T8  
6, 7    , 25&26 , T3&T4 , 3&4  
6, 8    , 23&24 , 3&4 , T5&T6  
6, 9    , 21&22 , 15&16 , 13&14  
6, 10   , 5&6 , 1&2 , 21&22  
6, 11   , 3&4 , 7&8 , 15&16  
6, 12   , 7&8 , 21&22 , 9&10  
6, 13   , 5&6 , T1&T2 , T7&T8  
6, 14   , 15&16 , 5&6 , 25&26  
6, 15   , T1&T2 , 25&26 , 5&6  
6, 16   , 9&10 , T7&T8 , 15&16  
6, 17   , 13&14 , T5&T6 , 11&12  
6, 18   , T3&T4 , T1&T2 , 5&6  
6, 19   , 21&22 , T7&T8 , T1&T2  
6, 20   , 9&10 , 23&24 , 13&14  
6, 21   , 13&14 , 5&6 , T3&T4  
6, 22   , T5&T6 , 11&12 , 7&8  
6, 23   , T1&T2 , 7&8 , 1&2  
6, 24   , T3&T4 , 3&4 , 9&10  
6, 25   , 7&8 , 9&10 , 11&12  
6, 26   , 23&24 , 1&2 , 7&8  
6, 27   , T5&T6 , 23&24 , T3&T4  
6, 28   , 15&16 , 25&26 , 23&24  
6, 29   , 11&12 , T5&T6 , 3&4  
6, 30   , 1&2 , 21&22 , T1&T2  
7, 1    , 3&4 , T5&T6 , 7&8  
7, 2    , 1&2 , 7&8 , T7&T8  
7, 3    , 15&16 , 1&2 , 13&14  
7, 4    , 9&10 , 15&16 , 25&26  
7, 5    , T7&T8 , 9&10 , 21&22  
7, 6    , 5&6 , 1&2 , T3&T4  
7, 7    , T5&T6 , T1&T2 , 15&16  
7, 8    , 13&14 , T3&T4 , 25&26  
7, 9    , 9&10 , 5&6 , 11&12  
7, 10   , T7&T8 , T3&T4 , 1&2  
7, 11   , 11&12 , T1&T2 , 5&6  
7, 12   , 13&14 , 11&12 , 21&22  
7, 13   , 21&22 , 23&24 , 13&14  
7, 14   , 23&24 , 21&22 , 3&4  
7, 15   , 5&6 , 3&4 , 7&8  
7, 16   , 21&22 , T5&T6 , T7&T8  
7, 17   , 7&8 , 3&4 , 11&12  
7, 18   , T3&T4 , 13&14 , 9&10  
7, 19   , T1&T2 , 11&12 , 1&2  
7, 20   , 25&26 , 21&22 , T3&T4  
7, 21   , T5&T6 , 7&8 , 5&6  
7, 22   , 15&16 , 9&10 , 23&24  
7, 23   , 7&8 , T7&T8 , T5&T6  
7, 24   , 23&24 , 15&16 , T5&T6  
7, 25   , 25&26 , 5&6 , 23&24  
7, 26   , 3&4 , T7&T8 , 9&10  
7, 27   , 1&2 , 25&26 , 15&16  
7, 28   , T3&T4 , 25&26 , T1&T2  
7, 29   , T1&T2 , 13&14 , 3&4  
7, 30   , 11&12 , 23&24 , T1&T2  
