Week,Team#,Match1,Match2,Match3
3, 8    , T1&T2 , 23&24 , 11&12  
3, 9    , T7&T8 , 3&4 , 9&10  
3, 10   , 9&10 , T1&T2 , 15&16  
3, 11   , 7&8 , 9&10 , T7&T8  
3, 12   , 7&8 , 1&2 , 25&26  
3, 13   , 3&4 , 11&12 , 15&16  
3, 14   , T1&T2 , 7&8 , 1&2  
3, 15   , 23&24 , 21&22 , T3&T4  
3, 16   , T3&T4 , 9&10 , 1&2  
3, 17   , 11&12 , 15&16 , 5&6  
3, 18   , 13&14 , T5&T6 , 11&12  
3, 19   , 27&28 , 23&24 , T3&T4  
3, 20   , 15&16 , 21&22 , 9&10  
3, 21   , T7&T8 , T5&T6 , 5&6  
3, 22   , T5&T6 , 25&26 , 13&14  
3, 23   , 27&28 , T3&T4 , 7&8  
3, 24   , 13&14 , 11&12 , T5&T6  
3, 25   , T5&T6 , 7&8 , T1&T2  
3, 26   , 21&22 , T7&T8 , 13&14  
3, 27   , T3&T4 , 3&4 , T1&T2  
3, 28   , 3&4 , T7&T8 , 21&22  
3, 29   , 9&10 , 5&6 , 27&28  
3, 30   , 1&2 , 5&6 , 25&26  
3, 31   , 5&6 , T3&T4 , 27&28  
3, 32   , 11&12 , 27&28 , 21&22  
4, 1    , 23&24 , T7&T8 , 7&8  
4, 2    , 15&16 , T5&T6 , 13&14  
4, 3    , 5&6 , 25&26 , T7&T8  
4, 4    , 27&28 , 3&4 , 11&12  
4, 5    , T1&T2 , 27&28 , 25&26  
4, 6    , T1&T2 , 23&24 , 27&28  
4, 7    , 15&16 , T1&T2 , 7&8  
4, 8    , 23&24 , 9&10 , 27&28  
4, 9    , 25&26 , 9&10 , 15&16  
4, 10   , 9&10 , 1&2 , 3&4  
4, 11   , 5&6 , 3&4 , 21&22  
4, 12   , 3&4 , T3&T4 , 5&6  
4, 13   , 7&8 , T3&T4 , 9&10  
4, 14   , 9&10 , 15&16 , 1&2  
4, 15   , 1&2 , T7&T8 , 13&14  
4, 16   , 13&14 , T1&T2 , 25&26  
4, 17   , T5&T6 , 27&28 , T7&T8  
4, 18   , 11&12 , 21&22 , T3&T4  
4, 19   , 27&28 , 11&12 , 5&6  
4, 20   , 7&8 , 13&14 , T3&T4  
4, 21   , 1&2 , 5&6 , 23&24  
4, 22   , 21&22 , 13&14 , 9&10  
4, 23   , 21&22 , 25&26 , 15&16  
4, 24   , 25&26 , 15&16 , 23&24  
4, 25   , 11&12 , T5&T6 , 3&4  
4, 26   , T5&T6 , 1&2 , T1&T2  
4, 27   , 3&4 , 21&22 , 11&12  
4, 28   , T7&T8 , 5&6 , T5&T6  
4, 29   , T7&T8 , 7&8 , T1&T2  
4, 30   , T3&T4 , 23&24 , 1&2  
4, 31   , T3&T4 , 11&12 , T5&T6  
4, 32   , 13&14 , 7&8 , 21&22  
5, 1    , T5&T6 , 3&4 , 15&16  
5, 2    , T1&T2 , 9&10 , T5&T6  
5, 3    , T3&T4 , T7&T8 , 11&12  
5, 4    , 25&26 , T5&T6 , T7&T8  
5, 5    , 27&28 , 5&6 , 21&22  
5, 6    , 3&4 , 25&26 , 13&14  
5, 7    , 13&14 , 7&8 , 9&10  
5, 8    , 21&22 , T3&T4 , 25&26  
5, 9    , 25&26 , 27&28 , 11&12  
5, 10   , 23&24 , 1&2 , 5&6  
5, 11   , 23&24 , T1&T2 , 15&16  
5, 12   , 11&12 , 15&16 , T1&T2  
5, 13   , 7&8 , 21&22 , T7&T8  
5, 14   , 1&2 , 27&28 , T1&T2  
5, 15   , T7&T8 , T1&T2 , 7&8  
5, 16   , 3&4 , 23&24 , 1&2  
5, 17   , 15&16 , 13&14 , 25&26  
5, 18   , 11&12 , 1&2 , T5&T6  
5, 19   , T5&T6 , 11&12 , 27&28  
5, 20   , T1&T2 , 15&16 , 3&4  
5, 21   , 5&6 , 11&12 , 9&10  
5, 22   , 5&6 , T7&T8 , 23&24  
5, 23   , 15&16 , 9&10 , T3&T4  
5, 24   , 9&10 , T5&T6 , 3&4  
5, 25   , T7&T8 , 5&6 , 13&14  
5, 26   , 9&10 , 7&8 , 27&28  
5, 27   , 7&8 , 13&14 , 21&22  
5, 28   , T3&T4 , 25&26 , 1&2  
5, 29   , 1&2 , 3&4 , 7&8  
5, 30   , 21&22 , 23&24 , 5&6  
5, 31   , 13&14 , T3&T4 , 23&24  
5, 32   , 27&28 , 21&22 , T3&T4  
6, 1    , 7&8 , 21&22 , T3&T4  
6, 2    , T5&T6 , 23&24 , 13&14  
6, 3    , 9&10 , T3&T4 , 3&4  
6, 4    , 1&2 , 9&10 , 21&22  
6, 5    , T3&T4 , T1&T2 , T7&T8  
6, 6    , 1&2 , 11&12 , T3&T4  
6, 7    , 5&6 , 27&28 , 7&8  
6, 8    , 25&26 , T1&T2 , 21&22  
6, 9    , 27&28 , T7&T8 , 25&26  
6, 10   , 21&22 , 7&8 , 13&14  
6, 11   , 23&24 , 11&12 , 25&26  
6, 12   , 27&28 , 25&26 , 1&2  
6, 13   , T3&T4 , T5&T6 , 27&28  
6, 14   , 23&24 , 3&4 , 11&12  
6, 15   , 25&26 , 15&16 , 5&6  
6, 16   , 15&16 , 21&22 , T1&T2  
6, 17   , 21&22 , 25&26 , 23&24  
6, 18   , T7&T8 , T3&T4 , 23&24  
6, 19   , 9&10 , T5&T6 , T7&T8  
6, 20   , 11&12 , 5&6 , 15&16  
6, 21   , 11&12 , 3&4 , 9&10  
6, 22   , 7&8 , 15&16 , 11&12  
6, 23   , 15&16 , 7&8 , T5&T6  
6, 24   , T1&T2 , 13&14 , T5&T6  
6, 25   , 13&14 , 1&2 , 9&10  
6, 26   , T5&T6 , 5&6 , 1&2  
6, 27   , 3&4 , 27&28 , 15&16  
6, 28   , T1&T2 , 1&2 , 5&6  
6, 29   , 5&6 , 13&14 , 27&28  
6, 30   , 13&14 , 9&10 , 3&4  
6, 31   , T7&T8 , 23&24 , T1&T2  
6, 32   , 3&4 , T7&T8 , 7&8  
7, 1    , 5&6 , T7&T8 , 15&16  
7, 2    , 3&4 , 27&28 , 5&6  
7, 3    , 27&28 , 1&2 , 3&4  
7, 4    , T3&T4 , 5&6 , T7&T8  
7, 5    , 7&8 , T1&T2 , T5&T6  
7, 6    , 15&16 , 9&10 , 7&8  
7, 7    , 9&10 , T5&T6 , 7&8  
7, 8    , 1&2 , T5&T6 , 9&10  
7, 9    , T7&T8 , 13&14 , 11&12  
7, 10   , 27&28 , T7&T8 , 21&22  
7, 11   , 11&12 , 21&22 , 25&26  
7, 12   , T5&T6 , 3&4 , 13&14  
7, 13   , 23&24 , 1&2 , 11&12  
7, 14   , T3&T4 , T1&T2 , 15&16  
7, 15   , T7&T8 , 11&12 , T1&T2  
7, 16   , T5&T6 , 27&28 , 21&22  
7, 17   , 25&26 , 15&16 , 27&28  
7, 18   , 15&16 , T3&T4 , T1&T2  
7, 19   , T1&T2 , 23&24 , 5&6  
7, 20   , 25&26 , 21&22 , 1&2  
7, 21   , 1&2 , 7&8 , T5&T6  
7, 22   , 21&22 , 5&6 , 23&24  
7, 23   , 7&8 , 11&12 , 25&26  
7, 24   , 9&10 , 3&4 , T3&T4  
7, 25   , T1&T2 , 25&26 , 3&4  
7, 26   , 13&14 , 7&8 , 9&10  
7, 27   , 11&12 , 23&24 , T3&T4  
7, 28   , 21&22 , 15&16 , 13&14  
7, 29   , 3&4 , 9&10 , 27&28  
7, 30   , 13&14 , T3&T4 , 23&24  
7, 31   , 23&24 , 13&14 , 1&2  
7, 32   , 5&6 , 25&26 , T7&T8  
