Week,Team#,Match1,Match2,Match3
6, 10   , 27&28 , 23&24 , 9&10  
6, 11   , 45&46 , 1&2 , 49&50  
6, 12   , 25&26 , 27&28 , 13&14  
6, 13   , 9&10 , 15&16 , 5&6  
6, 14   , 3&4 , 9&10 , 23&24  
6, 15   , 7&8 , T1&T2 , 3&4  
6, 16   , 25&26 , 11&12 , T3&T4  
6, 17   , 13&14 , 27&28 , 45&46  
6, 18   , 13&14 , 49&50 , T3&T4  
6, 19   , 23&24 , 13&14 , 1&2  
6, 20   , 27&28 , T7&T8 , 25&26  
6, 21   , T3&T4 , T1&T2 , 13&14  
6, 22   , 11&12 , 15&16 , 7&8  
6, 23   , 15&16 , 23&24 , T7&T8  
6, 24   , 5&6 , 11&12 , 47&48  
6, 25   , 45&46 , 47&48 , 15&16  
6, 26   , 1&2 , 13&14 , 11&12  
6, 27   , 21&22 , 3&4 , T5&T6  
6, 28   , T1&T2 , 25&26 , 27&28  
6, 29   , 49&50 , 45&46 , 15&16  
6, 30   , T7&T8 , T5&T6 , 23&24  
6, 31   , 1&2 , 5&6 , T5&T6  
6, 32   , 23&24 , 5&6 , T1&T2  
6, 33   , 15&16 , 1&2 , 3&4  
6, 34   , 21&22 , 25&26 , T7&T8  
6, 35   , T5&T6 , 9&10 , 21&22  
6, 36   , T1&T2 , T3&T4 , 25&26  
6, 37   , T5&T6 , 7&8 , 1&2  
6, 38   , T7&T8 , 3&4 , 21&22  
7, 1    , 47&48 , 5&6 , T1&T2  
7, 2    , 21&22 , T7&T8 , 11&12  
7, 3    , 27&28 , 5&6 , 3&4  
7, 4    , 45&46 , 49&50 , 21&22  
7, 5    , 49&50 , 9&10 , T7&T8  
7, 6    , 5&6 , T1&T2 , 45&46  
7, 7    , 15&16 , T3&T4 , T1&T2  
7, 8    , T7&T8 , 47&48 , T3&T4  
7, 9    , 11&12 , T1&T2 , 15&16  
7, 10   , 5&6 , 23&24 , T5&T6  
7, 11   , T7&T8 , 1&2 , 9&10  
7, 12   , T1&T2 , 7&8 , T7&T8  
7, 13   , 45&46 , 21&22 , 5&6  
7, 14   , 7&8 , T3&T4 , 15&16  
7, 15   , 9&10 , 49&50 , 45&46  
7, 16   , 23&24 , 25&26 , 7&8  
7, 17   , T3&T4 , T5&T6 , 11&12  
7, 18   , 3&4 , 27&28 , 49&50  
7, 19   , 7&8 , T7&T8 , 49&50  
7, 20   , 9&10 , 13&14 , 1&2  
7, 21   , T5&T6 , 9&10 , 5&6  
7, 22   , 3&4 , 11&12 , 13&14  
7, 23   , T5&T6 , 27&28 , 1&2  
7, 24   , T1&T2 , 3&4 , 25&26  
7, 25   , 21&22 , 3&4 , 23&24  
7, 26   , 1&2 , 45&46 , T3&T4  
7, 27   , 1&2 , 21&22 , 9&10  
7, 28   , 13&14 , 11&12 , T5&T6  
7, 29   , 25&26 , 7&8 , 47&48  
7, 30   , 11&12 , 1&2 , 27&28  
7, 31   , T3&T4 , 15&16 , 7&8  
7, 32   , 23&24 , 45&46 , 47&48  
7, 33   , 15&16 , 25&26 , 13&14  
7, 34   , 47&48 , 23&24 , 3&4  
7, 35   , 27&28 , 47&48 , 25&26  
7, 36   , 49&50 , 15&16 , 27&28  
7, 37   , 25&26 , 13&14 , 21&22  
7, 38   , 13&14 , T5&T6 , 23&24  
