Week,Team#,Match1,Match2,Match3
4, 14   , 13&14 , 5&6 , 11&12  
4, 15   , 49&50 , 9&10 , T7&T8  
4, 16   , 15&16 , 47&48 , 23&24  
4, 17   , 51&52 , 49&50 , 45&46  
4, 18   , T3&T4 , 5&6 , 51&52  
4, 19   , 23&24 , 13&14 , T7&T8  
4, 20   , T3&T4 , T5&T6 , 13&14  
4, 21   , 1&2 , 51&52 , 15&16  
4, 22   , 51&52 , 27&28 , 5&6  
4, 23   , 45&46 , T3&T4 , 7&8  
4, 24   , 25&26 , 51&52 , T5&T6  
4, 25   , 3&4 , 11&12 , 27&28  
4, 26   , 7&8 , 9&10 , 47&48  
4, 27   , 15&16 , 1&2 , 45&46  
4, 28   , 3&4 , 15&16 , 51&52  
4, 29   , 21&22 , 7&8 , 11&12  
4, 30   , 47&48 , 45&46 , 13&14  
4, 31   , 47&48 , 21&22 , 49&50  
4, 32   , T5&T6 , 23&24 , T3&T4  
4, 33   , 5&6 , 7&8 , 3&4  
4, 34   , 13&14 , 49&50 , 15&16  
4, 35   , 23&24 , T5&T6 , 21&22  
4, 36   , T1&T2 , T7&T8 , 25&26  
4, 37   , 11&12 , 27&28 , 7&8  
4, 38   , 1&2 , T7&T8 , 47&48  
4, 39   , T7&T8 , 23&24 , 49&50  
4, 40   , T7&T8 , 47&48 , 27&28  
5, 1    , 9&10 , T1&T2 , 7&8  
5, 2    , T7&T8 , 49&50 , T5&T6  
5, 3    , 1&2 , 7&8 , T5&T6  
5, 4    , T5&T6 , 3&4 , 27&28  
5, 5    , 27&28 , 45&46 , 5&6  
5, 6    , 1&2 , 25&26 , 13&14  
5, 7    , 9&10 , 1&2 , T1&T2  
5, 8    , 27&28 , 7&8 , 3&4  
5, 9    , 11&12 , 13&14 , 15&16  
5, 10   , 7&8 , 15&16 , 21&22  
5, 11   , 23&24 , T3&T4 , 25&26  
5, 12   , 25&26 , 5&6 , 1&2  
5, 13   , 45&46 , 9&10 , 51&52  
5, 14   , 49&50 , 15&16 , 13&14  
5, 15   , 47&48 , T1&T2 , 3&4  
5, 16   , 3&4 , T7&T8 , 49&50  
5, 17   , 21&22 , 51&52 , 25&26  
5, 18   , 15&16 , 3&4 , 23&24  
5, 19   , T1&T2 , 11&12 , 49&50  
5, 20   , 11&12 , 51&52 , 9&10  
5, 21   , 13&14 , T3&T4 , 5&6  
5, 22   , 47&48 , 5&6 , 51&52  
5, 23   , 7&8 , T5&T6 , 11&12  
5, 24   , T3&T4 , 49&50 , 1&2  
5, 25   , 13&14 , 23&24 , 7&8  
5, 26   , 23&24 , 11&12 , 9&10  
5, 27   , T1&T2 , 27&28 , 47&48  
5, 28   , 3&4 , 13&14 , T3&T4  
5, 29   , 15&16 , 1&2 , 45&46  
5, 30   , 45&46 , T7&T8 , T3&T4  
5, 31   , 51&52 , 21&22 , 27&28  
5, 32   , T3&T4 , 25&26 , T7&T8  
5, 33   , 51&52 , 45&46 , 23&24  
5, 34   , 5&6 , T5&T6 , 47&48  
5, 35   , T7&T8 , 47&48 , 15&16  
5, 36   , 21&22 , 27&28 , 45&46  
5, 37   , 5&6 , 21&22 , T7&T8  
5, 38   , 49&50 , 9&10 , 21&22  
5, 39   , 25&26 , 23&24 , T1&T2  
5, 40   , T5&T6 , 47&48 , 11&12  
6, 1    , 15&16 , 21&22 , 5&6  
6, 2    , 47&48 , 21&22 , T3&T4  
6, 3    , 5&6 , T5&T6 , 9&10  
6, 4    , 51&52 , T1&T2 , 15&16  
6, 5    , 3&4 , 13&14 , T7&T8  
6, 6    , 45&46 , 49&50 , 11&12  
6, 7    , T7&T8 , T3&T4 , 1&2  
6, 8    , 49&50 , 11&12 , 5&6  
6, 9    , 47&48 , 15&16 , 21&22  
6, 10   , 13&14 , T1&T2 , T7&T8  
6, 11   , T3&T4 , 5&6 , T5&T6  
6, 12   , 23&24 , 9&10 , 15&16  
6, 13   , 25&26 , 51&52 , 7&8  
6, 14   , 21&22 , 9&10 , 27&28  
6, 15   , T5&T6 , 3&4 , 49&50  
6, 16   , 15&16 , 7&8 , 23&24  
6, 17   , 27&28 , 7&8 , 13&14  
6, 18   , 45&46 , 47&48 , 1&2  
6, 19   , 11&12 , 45&46 , 25&26  
6, 20   , T1&T2 , 23&24 , 11&12  
6, 21   , 27&28 , T3&T4 , 51&52  
6, 22   , 7&8 , 23&24 , 3&4  
6, 23   , 7&8 , T7&T8 , 13&14  
6, 24   , T7&T8 , 13&14 , 45&46  
6, 25   , 49&50 , 25&26 , T3&T4  
6, 26   , 1&2 , T7&T8 , T1&T2  
6, 27   , 25&26 , 1&2 , 47&48  
6, 28   , 5&6 , 3&4 , T5&T6  
6, 29   , 51&52 , 5&6 , 9&10  
6, 30   , 9&10 , 25&26 , T1&T2  
6, 31   , 23&24 , 27&28 , 47&48  
6, 32   , 1&2 , 11&12 , 27&28  
6, 33   , T3&T4 , 45&46 , 51&52  
6, 34   , 11&12 , 15&16 , 23&24  
6, 35   , 3&4 , 1&2 , 49&50  
6, 36   , 13&14 , 49&50 , 7&8  
6, 37   , 21&22 , T5&T6 , 45&46  
6, 38   , T1&T2 , 27&28 , 3&4  
6, 39   , 9&10 , 51&52 , 25&26  
6, 40   , T5&T6 , 47&48 , 21&22  
7, 1    , 9&10 , 25&26 , 49&50  
7, 2    , 5&6 , 49&50 , 25&26  
7, 3    , 9&10 , 45&46 , 13&14  
7, 4    , 5&6 , 15&16 , 11&12  
7, 5    , T7&T8 , 21&22 , 13&14  
7, 6    , 3&4 , T1&T2 , 27&28  
7, 7    , 15&16 , 7&8 , 51&52  
7, 8    , 21&22 , 51&52 , 7&8  
7, 9    , 25&26 , T1&T2 , 47&48  
7, 10   , 3&4 , 13&14 , 5&6  
7, 11   , 15&16 , 21&22 , T1&T2  
7, 12   , T5&T6 , 3&4 , T7&T8  
7, 13   , 11&12 , 9&10 , 1&2  
7, 14   , T3&T4 , T7&T8 , T5&T6  
7, 15   , 1&2 , 9&10 , 3&4  
7, 16   , 51&52 , T7&T8 , 9&10  
7, 17   , T7&T8 , 15&16 , 47&48  
7, 18   , T5&T6 , 27&28 , 49&50  
7, 19   , T1&T2 , 23&24 , 51&52  
7, 20   , 23&24 , 51&52 , T3&T4  
7, 21   , 49&50 , 1&2 , T5&T6  
7, 22   , 7&8 , 27&28 , 21&22  
7, 23   , 13&14 , 3&4 , 45&46  
7, 24   , 1&2 , T5&T6 , 9&10  
7, 25   , 13&14 , T3&T4 , 23&24  
7, 26   , 27&28 , 47&48 , 11&12  
7, 27   , 23&24 , 25&26 , 3&4  
7, 28   , 11&12 , 13&14 , 45&46  
7, 29   , 45&46 , 23&24 , 5&6  
7, 30   , T3&T4 , 1&2 , 21&22  
7, 31   , 47&48 , 11&12 , 23&24  
7, 32   , 7&8 , T3&T4 , 25&26  
7, 33   , 51&52 , T5&T6 , T7&T8  
7, 34   , 47&48 , 5&6 , T3&T4  
7, 35   , 27&28 , 11&12 , 15&16  
7, 36   , 25&26 , 45&46 , 7&8  
7, 37   , T1&T2 , 49&50 , 15&16  
7, 38   , 21&22 , 7&8 , T1&T2  
7, 39   , 45&46 , 47&48 , 27&28  
7, 40   , 49&50 , 5&6 , 1&2  
