Week,Team#,Match1,Match2,Match3
3, 15   , T5&T6 , 23&24 , 3&4  
3, 16   , 27&28 , 7&8 , 5&6  
3, 17   , 1&2 , T5&T6 , T1&T2  
3, 18   , 9&10 , 27&28 , 1&2  
3, 19   , T7&T8 , 27&28 , 45&46  
3, 20   , 21&22 , T3&T4 , 23&24  
3, 21   , 7&8 , 11&12 , 13&14  
3, 22   , 27&28 , 11&12 , 7&8  
3, 23   , 1&2 , 49&50 , 9&10  
3, 24   , T5&T6 , 7&8 , 47&48  
3, 25   , 51&52 , 25&26 , T7&T8  
3, 26   , 11&12 , T1&T2 , 15&16  
3, 27   , 23&24 , 47&48 , 21&22  
3, 28   , 9&10 , 13&14 , 51&52  
3, 29   , T1&T2 , 13&14 , 21&22  
3, 30   , 47&48 , 49&50 , T5&T6  
3, 31   , 13&14 , 21&22 , 7&8  
3, 32   , 49&50 , 15&16 , 47&48  
3, 33   , 49&50 , 23&24 , 5&6  
3, 34   , 21&22 , 1&2 , 25&26  
3, 35   , 25&26 , 21&22 , T7&T8  
3, 36   , 5&6 , 51&52 , 15&16  
3, 37   , 5&6 , 47&48 , 11&12  
3, 38   , T1&T2 , 15&16 , T5&T6  
3, 39   , 23&24 , T1&T2 , 27&28  
3, 40   , T3&T4 , 9&10 , T1&T2  
4, 1    , 9&10 , 25&26 , T5&T6  
4, 2    , T3&T4 , 9&10 , 45&46  
4, 3    , T1&T2 , 7&8 , 15&16  
4, 4    , 49&50 , 27&28 , 11&12  
4, 5    , 15&16 , 21&22 , 49&50  
4, 6    , 3&4 , 51&52 , T5&T6  
4, 7    , 47&48 , 3&4 , 9&10  
4, 8    , T1&T2 , 13&14 , 7&8  
4, 9    , 51&52 , T7&T8 , 47&48  
4, 10   , 3&4 , 9&10 , 23&24  
4, 11   , 45&46 , 27&28 , 1&2  
4, 12   , T5&T6 , 25&26 , 21&22  
4, 13   , 47&48 , 21&22 , 3&4  
4, 14   , 5&6 , T3&T4 , 27&28  
4, 15   , 23&24 , 3&4 , T3&T4  
4, 16   , 23&24 , T7&T8 , 51&52  
4, 17   , 5&6 , 11&12 , 51&52  
4, 18   , 7&8 , 47&48 , 13&14  
4, 19   , 27&28 , T5&T6 , 49&50  
4, 20   , 25&26 , 51&52 , 5&6  
4, 21   , 1&2 , T5&T6 , 45&46  
4, 22   , T7&T8 , 7&8 , 1&2  
4, 23   , 49&50 , 15&16 , 7&8  
4, 24   , 15&16 , 49&50 , 5&6  
4, 25   , 51&52 , 45&46 , 25&26  
4, 26   , T5&T6 , 11&12 , T3&T4  
4, 27   , 21&22 , 45&46 , 13&14  
4, 28   , T3&T4 , 5&6 , 47&48  
4, 29   , 7&8 , 1&2 , 25&26  
4, 30   , 11&12 , 23&24 , T1&T2  
4, 31   , 11&12 , T1&T2 , 27&28  
4, 32   , 21&22 , 5&6 , 15&16  
4, 33   , 13&14 , 23&24 , T7&T8  
4, 34   , 13&14 , 15&16 , 9&10  
4, 35   , 1&2 , 47&48 , 21&22  
4, 36   , 45&46 , T3&T4 , T1&T2  
4, 37   , 9&10 , 49&50 , T7&T8  
4, 38   , T7&T8 , 13&14 , 3&4  
4, 39   , 27&28 , 1&2 , 23&24  
4, 40   , 25&26 , T1&T2 , 11&12  
5, 1    , T1&T2 , 5&6 , 51&52  
5, 2    , T7&T8 , 1&2 , T1&T2  
5, 3    , 21&22 , 13&14 , 5&6  
5, 4    , 21&22 , 49&50 , 45&46  
5, 5    , 1&2 , 15&16 , 47&48  
5, 6    , 11&12 , T3&T4 , 13&14  
5, 7    , 5&6 , 15&16 , 9&10  
5, 8    , 49&50 , 3&4 , 27&28  
5, 9    , 5&6 , 25&26 , 21&22  
5, 10   , 47&48 , 51&52 , 7&8  
5, 11   , T3&T4 , 47&48 , 3&4  
5, 12   , 49&50 , 21&22 , 11&12  
5, 13   , T1&T2 , T3&T4 , 27&28  
5, 14   , 9&10 , 45&46 , 5&6  
5, 15   , 23&24 , T5&T6 , 7&8  
5, 16   , 7&8 , 51&52 , 45&46  
5, 17   , 1&2 , T7&T8 , 13&14  
5, 18   , 13&14 , 25&26 , 11&12  
5, 19   , 25&26 , 45&46 , 49&50  
5, 20   , 25&26 , 21&22 , T7&T8  
5, 21   , 47&48 , 27&28 , 9&10  
5, 22   , T7&T8 , 23&24 , 47&48  
5, 23   , T3&T4 , T1&T2 , 15&16  
5, 24   , 27&28 , 47&48 , 23&24  
5, 25   , 51&52 , 11&12 , 3&4  
5, 26   , 51&52 , 9&10 , T7&T8  
5, 27   , 27&28 , 7&8 , 49&50  
5, 28   , 3&4 , 11&12 , T5&T6  
5, 29   , 7&8 , 9&10 , 23&24  
5, 30   , 23&24 , 27&28 , 21&22  
5, 31   , T5&T6 , 3&4 , 15&16  
5, 32   , 45&46 , T7&T8 , T3&T4  
5, 33   , T5&T6 , 5&6 , T1&T2  
5, 34   , 15&16 , 1&2 , 25&26  
5, 35   , 11&12 , 49&50 , T5&T6  
5, 36   , 3&4 , T5&T6 , T3&T4  
5, 37   , 15&16 , 23&24 , 1&2  
5, 38   , 9&10 , T1&T2 , 25&26  
5, 39   , 45&46 , 13&14 , 51&52  
5, 40   , 13&14 , 7&8 , 1&2  
6, 1    , 51&52 , 49&50 , 27&28  
6, 2    , T7&T8 , 9&10 , 47&48  
6, 3    , T5&T6 , 3&4 , 9&10  
6, 4    , 15&16 , 13&14 , 27&28  
6, 5    , 27&28 , T7&T8 , T1&T2  
6, 6    , 5&6 , 45&46 , 9&10  
6, 7    , 51&52 , T3&T4 , T5&T6  
6, 8    , 15&16 , 49&50 , 1&2  
6, 9    , T5&T6 , 7&8 , 15&16  
6, 10   , 47&48 , 25&26 , 7&8  
6, 11   , 23&24 , 25&26 , 5&6  
6, 12   , T3&T4 , 7&8 , 45&46  
6, 13   , 21&22 , 3&4 , 11&12  
6, 14   , T7&T8 , T3&T4 , 21&22  
6, 15   , 3&4 , 27&28 , 11&12  
6, 16   , 11&12 , 5&6 , 13&14  
6, 17   , 13&14 , 21&22 , 47&48  
6, 18   , 9&10 , 23&24 , 7&8  
6, 19   , 47&48 , T1&T2 , T7&T8  
6, 20   , 1&2 , 47&48 , 25&26  
6, 21   , 11&12 , 15&16 , 21&22  
6, 22   , 1&2 , 51&52 , T7&T8  
6, 23   , 45&46 , T5&T6 , 3&4  
6, 24   , T1&T2 , 1&2 , 23&24  
6, 25   , 49&50 , 51&52 , T1&T2  
6, 26   , 9&10 , T5&T6 , T3&T4  
6, 27   , 7&8 , 5&6 , 15&16  
6, 28   , 25&26 , 45&46 , T3&T4  
6, 29   , T3&T4 , 13&14 , 1&2  
6, 30   , 7&8 , 11&12 , 25&26  
6, 31   , 23&24 , 27&28 , 51&52  
6, 32   , 21&22 , 23&24 , 49&50  
6, 33   , 5&6 , T1&T2 , 23&24  
6, 34   , T1&T2 , 11&12 , 45&46  
6, 35   , 27&28 , 21&22 , T5&T6  
6, 36   , 45&46 , 9&10 , 51&52  
6, 37   , 13&14 , 47&48 , 49&50  
6, 38   , 3&4 , T7&T8 , 13&14  
6, 39   , 49&50 , 1&2 , 5&6  
6, 40   , 25&26 , 15&16 , 3&4  
7, 1    , 3&4 , T1&T2 , T5&T6  
7, 2    , 13&14 , 11&12 , 5&6  
7, 3    , T7&T8 , 15&16 , 5&6  
7, 4    , 45&46 , 51&52 , 25&26  
7, 5    , T3&T4 , 45&46 , T5&T6  
7, 6    , 51&52 , 27&28 , 11&12  
7, 7    , 15&16 , T3&T4 , 13&14  
7, 8    , 47&48 , 11&12 , 51&52  
7, 9    , 21&22 , 25&26 , 51&52  
7, 10   , 27&28 , 49&50 , 23&24  
7, 11   , T5&T6 , 1&2 , 9&10  
7, 12   , 11&12 , T3&T4 , 27&28  
7, 13   , 9&10 , 3&4 , 49&50  
7, 14   , 23&24 , T7&T8 , 9&10  
7, 15   , T5&T6 , 13&14 , 7&8  
7, 16   , 13&14 , 3&4 , 45&46  
7, 17   , 7&8 , 5&6 , 1&2  
7, 18   , 45&46 , 23&24 , 3&4  
7, 19   , 3&4 , 9&10 , 21&22  
7, 20   , 1&2 , 51&52 , T3&T4  
7, 21   , T3&T4 , 13&14 , 47&48  
7, 22   , 23&24 , T1&T2 , 7&8  
7, 23   , T1&T2 , 25&26 , 49&50  
7, 24   , 21&22 , 7&8 , 25&26  
7, 25   , 25&26 , T5&T6 , 11&12  
7, 26   , 51&52 , 7&8 , 21&22  
7, 27   , 5&6 , T7&T8 , 15&16  
7, 28   , 5&6 , 21&22 , 47&48  
7, 29   , 49&50 , 1&2 , 23&24  
7, 30   , 25&26 , 15&16 , T7&T8  
7, 31   , 7&8 , 27&28 , T3&T4  
7, 32   , 47&48 , 49&50 , 27&28  
7, 33   , 11&12 , T5&T6 , 1&2  
7, 34   , T7&T8 , 5&6 , T1&T2  
7, 35   , 49&50 , 47&48 , T1&T2  
7, 36   , 27&28 , 9&10 , 3&4  
7, 37   , 15&16 , 23&24 , T7&T8  
7, 38   , 1&2 , 21&22 , 15&16  
7, 39   , T1&T2 , 45&46 , 13&14  
7, 40   , 9&10 , 47&48 , 45&46  
