Week,Team#,Match1,Match2,Match3
3, 16   , 21&22 , 51&52 , T5&T6  
3, 17   , 9&10 , 15&16 , 1&2  
3, 18   , 13&14 , 9&10 , 5&6  
3, 19   , T1&T2 , 21&22 , 3&4  
3, 20   , 3&4 , 11&12 , 1&2  
3, 21   , 5&6 , 23&24 , 45&46  
3, 22   , 3&4 , 27&28 , 51&52  
3, 23   , 1&2 , 5&6 , 21&22  
3, 24   , 49&50 , 45&46 , 7&8  
3, 25   , 47&48 , 13&14 , 51&52  
3, 26   , T5&T6 , T1&T2 , 15&16  
3, 27   , 11&12 , 47&48 , 25&26  
3, 28   , 45&46 , 15&16 , 7&8  
3, 29   , T5&T6 , 23&24 , 9&10  
3, 30   , 47&48 , 51&52 , T3&T4  
3, 31   , 45&46 , T7&T8 , 49&50  
3, 32   , 25&26 , 13&14 , T1&T2  
3, 33   , 5&6 , T7&T8 , 47&48  
3, 34   , 27&28 , 5&6 , T7&T8  
3, 35   , 15&16 , 7&8 , T7&T8  
3, 36   , 13&14 , 1&2 , 15&16  
3, 37   , 51&52 , 3&4 , 25&26  
3, 38   , T1&T2 , 1&2 , 23&24  
3, 39   , 7&8 , 27&28 , 23&24  
3, 40   , 9&10 , 25&26 , 27&28  
4, 1    , 23&24 , 9&10 , 49&50  
4, 2    , 45&46 , 15&16 , 11&12  
4, 3    , T1&T2 , 7&8 , T3&T4  
4, 4    , 3&4 , T5&T6 , 45&46  
4, 5    , 51&52 , 11&12 , 47&48  
4, 6    , 49&50 , T5&T6 , 7&8  
4, 7    , 13&14 , 3&4 , 25&26  
4, 8    , 9&10 , T3&T4 , 5&6  
4, 9    , T7&T8 , 21&22 , 3&4  
4, 10   , 7&8 , 21&22 , 15&16  
4, 11   , T1&T2 , T7&T8 , 13&14  
4, 12   , 15&16 , 47&48 , 23&24  
4, 13   , 47&48 , 23&24 , 15&16  
4, 14   , 1&2 , 13&14 , 7&8  
4, 15   , 9&10 , 11&12 , 1&2  
4, 16   , 11&12 , 45&46 , T5&T6  
4, 17   , 5&6 , 25&26 , 21&22  
4, 18   , 3&4 , 5&6 , T5&T6  
4, 19   , 51&52 , T1&T2 , 23&24  
4, 20   , 1&2 , T7&T8 , 3&4  
4, 21   , 23&24 , T3&T4 , 9&10  
4, 22   , T3&T4 , T1&T2 , T7&T8  
4, 23   , 47&48 , 51&52 , T7&T8  
4, 24   , T3&T4 , 45&46 , 9&10  
4, 25   , 49&50 , 15&16 , 47&48  
4, 26   , 21&22 , 47&48 , 51&52  
4, 27   , 7&8 , 13&14 , 5&6  
4, 28   , 15&16 , 1&2 , 27&28  
4, 29   , 45&46 , 23&24 , T1&T2  
4, 30   , T5&T6 , 27&28 , 11&12  
4, 31   , 5&6 , 49&50 , T1&T2  
4, 32   , T7&T8 , 27&28 , 21&22  
4, 33   , 13&14 , 25&26 , 27&28  
4, 34   , 25&26 , 49&50 , T3&T4  
4, 35   , T5&T6 , 1&2 , 13&14  
4, 36   , 27&28 , 51&52 , 45&46  
4, 37   , 25&26 , 9&10 , 1&2  
4, 38   , 21&22 , 7&8 , 25&26  
4, 39   , 27&28 , 3&4 , 49&50  
4, 40   , 11&12 , 5&6 , 51&52  
5, 1    , 11&12 , 3&4 , 49&50  
5, 2    , T5&T6 , 49&50 , 45&46  
5, 3    , 47&48 , 5&6 , 51&52  
5, 4    , T7&T8 , 21&22 , 51&52  
5, 5    , 51&52 , 47&48 , 21&22  
5, 6    , 45&46 , 1&2 , 25&26  
5, 7    , 27&28 , T3&T4 , 1&2  
5, 8    , 9&10 , 7&8 , 25&26  
5, 9    , T1&T2 , 9&10 , T7&T8  
5, 10   , T7&T8 , 11&12 , 47&48  
5, 11   , T5&T6 , T1&T2 , 7&8  
5, 12   , 47&48 , 51&52 , 13&14  
5, 13   , 27&28 , 47&48 , 9&10  
5, 14   , 15&16 , 23&24 , 5&6  
5, 15   , 5&6 , T7&T8 , 11&12  
5, 16   , 1&2 , T1&T2 , 3&4  
5, 17   , 11&12 , 27&28 , 45&46  
5, 18   , 7&8 , 25&26 , T5&T6  
5, 19   , 49&50 , 13&14 , 3&4  
5, 20   , 21&22 , 13&14 , T3&T4  
5, 21   , 7&8 , 23&24 , T3&T4  
5, 22   , 1&2 , 51&52 , T1&T2  
5, 23   , 25&26 , 15&16 , 5&6  
5, 24   , 23&24 , 5&6 , 15&16  
5, 25   , 13&14 , 45&46 , 27&28  
5, 26   , 25&26 , 7&8 , 27&28  
5, 27   , 3&4 , 15&16 , 21&22  
5, 28   , 49&50 , 45&46 , T5&T6  
5, 29   , 15&16 , 1&2 , 23&24  
5, 30   , 3&4 , T3&T4 , 15&16  
5, 31   , T1&T2 , 21&22 , 47&48  
5, 32   , 23&24 , 49&50 , 9&10  
5, 33   , 5&6 , 3&4 , T7&T8  
5, 34   , 13&14 , T7&T8 , T1&T2  
5, 35   , 51&52 , T5&T6 , 1&2  
5, 36   , 9&10 , 11&12 , 7&8  
5, 37   , T3&T4 , 27&28 , 13&14  
5, 38   , 21&22 , 9&10 , 23&24  
5, 39   , T3&T4 , 25&26 , 11&12  
5, 40   , 45&46 , T5&T6 , 49&50  
6, 1    , 13&14 , 5&6 , 7&8  
6, 2    , T3&T4 , 21&22 , 7&8  
6, 3    , 15&16 , T3&T4 , 3&4  
6, 4    , 45&46 , 7&8 , 1&2  
6, 5    , T5&T6 , 15&16 , 27&28  
6, 6    , 47&48 , 49&50 , T7&T8  
6, 7    , 21&22 , 11&12 , 27&28  
6, 8    , 15&16 , 25&26 , 47&48  
6, 9    , 49&50 , 3&4 , 15&16  
6, 10   , 47&48 , 1&2 , 13&14  
6, 11   , 1&2 , 25&26 , 51&52  
6, 12   , 9&10 , 45&46 , 25&26  
6, 13   , 9&10 , T5&T6 , T3&T4  
6, 14   , T5&T6 , 51&52 , 21&22  
6, 15   , T3&T4 , 45&46 , 3&4  
6, 16   , 5&6 , T7&T8 , 11&12  
6, 17   , 11&12 , 47&48 , 51&52  
6, 18   , 1&2 , 13&14 , T1&T2  
6, 19   , 23&24 , 49&50 , 21&22  
6, 20   , T1&T2 , 15&16 , 45&46  
6, 21   , T7&T8 , 23&24 , 11&12  
6, 22   , 3&4 , 5&6 , 49&50  
6, 23   , 25&26 , 13&14 , T5&T6  
6, 24   , 13&14 , T1&T2 , 15&16  
6, 25   , 25&26 , T3&T4 , 13&14  
6, 26   , 49&50 , 21&22 , 5&6  
6, 27   , 45&46 , 27&28 , 9&10  
6, 28   , 27&28 , 11&12 , 9&10  
6, 29   , 21&22 , 1&2 , 49&50  
6, 30   , 51&52 , 3&4 , T7&T8  
6, 31   , 5&6 , 51&52 , T5&T6  
6, 32   , 3&4 , 9&10 , 25&26  
6, 33   , 51&52 , 9&10 , 1&2  
6, 34   , 27&28 , T1&T2 , 23&24  
6, 35   , 11&12 , T7&T8 , T1&T2  
6, 36   , 23&24 , 47&48 , T3&T4  
6, 37   , T7&T8 , T5&T6 , 45&46  
6, 38   , 7&8 , 27&28 , 23&24  
6, 39   , T1&T2 , 7&8 , 5&6  
6, 40   , 7&8 , 23&24 , 47&48  
7, 1    , 13&14 , 15&16 , 9&10  
7, 2    , 25&26 , T3&T4 , 15&16  
7, 3    , 49&50 , 47&48 , 21&22  
7, 4    , 11&12 , 27&28 , T3&T4  
7, 5    , 9&10 , 21&22 , 13&14  
7, 6    , 9&10 , 23&24 , 1&2  
7, 7    , 7&8 , 49&50 , 23&24  
7, 8    , T1&T2 , 27&28 , 45&46  
7, 9    , 15&16 , 11&12 , 7&8  
7, 10   , 1&2 , 51&52 , 47&48  
7, 11   , 7&8 , 11&12 , 47&48  
7, 12   , 25&26 , 49&50 , 27&28  
7, 13   , 23&24 , T5&T6 , 49&50  
7, 14   , 21&22 , 5&6 , 9&10  
7, 15   , 23&24 , 13&14 , 7&8  
7, 16   , T7&T8 , 13&14 , 1&2  
7, 17   , 5&6 , 51&52 , 23&24  
7, 18   , 51&52 , 15&16 , 11&12  
7, 19   , 3&4 , 1&2 , 25&26  
7, 20   , 11&12 , 9&10 , 15&16  
7, 21   , T5&T6 , T7&T8 , 25&26  
7, 22   , T1&T2 , 45&46 , 11&12  
7, 23   , T5&T6 , T3&T4 , T7&T8  
7, 24   , 21&22 , T1&T2 , 5&6  
7, 25   , 45&46 , T7&T8 , 51&52  
7, 26   , 3&4 , T1&T2 , T3&T4  
7, 27   , 27&28 , 1&2 , 49&50  
7, 28   , 13&14 , 3&4 , 21&22  
7, 29   , 51&52 , 7&8 , 45&46  
7, 30   , 49&50 , 7&8 , 3&4  
7, 31   , 47&48 , 21&22 , 27&28  
7, 32   , T7&T8 , 3&4 , T1&T2  
7, 33   , T3&T4 , 25&26 , T5&T6  
7, 34   , 5&6 , 9&10 , 13&14  
7, 35   , 27&28 , 5&6 , T5&T6  
7, 36   , 15&16 , 45&46 , 3&4  
7, 37   , 45&46 , 23&24 , 5&6  
7, 38   , T3&T4 , T5&T6 , 51&52  
7, 39   , 1&2 , 47&48 , T1&T2  
7, 40   , 47&48 , 25&26 , T7&T8  
