Week,Team#,Match1,Match2,Match3
2, 20   , 5&6 , 13&14 , 7&8  
2, 21   , T1&T2 , T5&T6 , 21&22  
2, 22   , T7&T8 , 21&22 , T5&T6  
2, 23   , T3&T4 , T1&T2 , T5&T6  
2, 24   , 1&2 , T5&T6 , 5&6  
2, 25   , 11&12 , 9&10 , T3&T4  
2, 26   , 5&6 , T7&T8 , 3&4  
3, 1    , 13&14 , 5&6 , T3&T4  
3, 2    , 3&4 , T3&T4 , T7&T8  
3, 3    , 5&6 , T3&T4 , 21&22  
3, 4    , 9&10 , 3&4 , T7&T8  
3, 5    , 21&22 , T1&T2 , 3&4  
3, 6    , T3&T4 , 1&2 , 15&16  
3, 7    , 7&8 , 13&14 , 1&2  
3, 8    , 15&16 , 21&22 , 9&10  
3, 9    , 11&12 , 9&10 , 13&14  
3, 10   , T7&T8 , 9&10 , 1&2  
3, 11   , 15&16 , 11&12 , 7&8  
3, 12   , T3&T4 , 15&16 , 5&6  
3, 13   , 1&2 , T1&T2 , T5&T6  
3, 14   , 21&22 , 13&14 , 11&12  
3, 15   , T1&T2 , T5&T6 , 21&22  
3, 16   , 9&10 , T7&T8 , 5&6  
3, 17   , 11&12 , 7&8 , T1&T2  
3, 18   , 7&8 , 11&12 , 3&4  
3, 19   , T5&T6 , 3&4 , T1&T2  
3, 20   , T5&T6 , 5&6 , 13&14  
3, 21   , T1&T2 , 15&16 , 7&8  
3, 22   , T7&T8 , 1&2 , 9&10  
3, 23   , 3&4 , 7&8 , T5&T6  
3, 24   , 1&2 , T5&T6 , 11&12  
3, 25   , 13&14 , T7&T8 , 15&16  
3, 26   , 5&6 , 21&22 , T3&T4  
4, 1    , 13&14 , 21&22 , 3&4  
4, 2    , 21&22 , T3&T4 , T1&T2  
4, 3    , 15&16 , T5&T6 , 13&14  
4, 4    , T1&T2 , 15&16 , 5&6  
4, 5    , 21&22 , T7&T8 , 9&10  
4, 6    , 1&2 , 3&4 , 15&16  
4, 7    , T7&T8 , 1&2 , 5&6  
4, 8    , 5&6 , 13&14 , T1&T2  
4, 9    , 5&6 , 11&12 , T7&T8  
4, 10   , 13&14 , T3&T4 , 21&22  
4, 11   , 11&12 , T1&T2 , T5&T6  
4, 12   , T1&T2 , 21&22 , T5&T6  
4, 13   , 9&10 , 3&4 , 11&12  
4, 14   , T3&T4 , T5&T6 , 1&2  
4, 15   , T5&T6 , T1&T2 , 9&10  
4, 16   , 1&2 , 5&6 , T7&T8  
4, 17   , 7&8 , 9&10 , 15&16  
4, 18   , 9&10 , 11&12 , 1&2  
4, 19   , T3&T4 , 7&8 , 13&14  
4, 20   , 11&12 , 1&2 , 7&8  
4, 21   , T7&T8 , 5&6 , 11&12  
4, 22   , 15&16 , 7&8 , 3&4  
4, 23   , 3&4 , T7&T8 , 7&8  
4, 24   , 7&8 , 15&16 , T3&T4  
4, 25   , T5&T6 , 13&14 , 21&22  
4, 26   , 3&4 , 9&10 , T3&T4  
5, 1    , T3&T4 , 13&14 , 9&10  
5, 2    , 15&16 , 5&6 , T5&T6  
5, 3    , 7&8 , 21&22 , T1&T2  
5, 4    , 7&8 , T3&T4 , 1&2  
5, 5    , T1&T2 , T5&T6 , 5&6  
5, 6    , 1&2 , 5&6 , 15&16  
5, 7    , 5&6 , 7&8 , T1&T2  
5, 8    , T7&T8 , T5&T6 , 9&10  
5, 9    , 1&2 , 15&16 , 7&8  
5, 10   , T5&T6 , T3&T4 , 3&4  
5, 11   , 21&22 , 13&14 , 15&16  
5, 12   , 15&16 , 7&8 , 13&14  
5, 13   , 21&22 , 1&2 , T7&T8  
5, 14   , T5&T6 , 9&10 , T7&T8  
5, 15   , 9&10 , T7&T8 , 11&12  
5, 16   , 9&10 , T1&T2 , 5&6  
5, 17   , 3&4 , T1&T2 , T3&T4  
5, 18   , 3&4 , 11&12 , 13&14  
5, 19   , T3&T4 , 11&12 , 7&8  
5, 20   , T1&T2 , 9&10 , 21&22  
5, 21   , 11&12 , 15&16 , 1&2  
5, 22   , 11&12 , 3&4 , 21&22  
5, 23   , 13&14 , T7&T8 , 3&4  
5, 24   , T7&T8 , 3&4 , T5&T6  
5, 25   , 13&14 , 21&22 , T3&T4  
5, 26   , 5&6 , 1&2 , 11&12  
6, 1    , 9&10 , 3&4 , T3&T4  
6, 2    , T3&T4 , 13&14 , 21&22  
6, 3    , 13&14 , 3&4 , T1&T2  
6, 4    , 5&6 , 11&12 , 9&10  
6, 5    , T7&T8 , 15&16 , 13&14  
6, 6    , T1&T2 , T5&T6 , 11&12  
6, 7    , 1&2 , 13&14 , T5&T6  
6, 8    , 11&12 , T5&T6 , 5&6  
6, 9    , 21&22 , 15&16 , T5&T6  
6, 10   , 3&4 , T7&T8 , 1&2  
6, 11   , 13&14 , T1&T2 , T7&T8  
6, 12   , 11&12 , 7&8 , 1&2  
6, 13   , 5&6 , 7&8 , T3&T4  
6, 14   , T5&T6 , T3&T4 , 11&12  
6, 15   , 15&16 , T3&T4 , 7&8  
6, 16   , 1&2 , 9&10 , T7&T8  
6, 17   , 9&10 , 11&12 , T1&T2  
6, 18   , 7&8 , 21&22 , 3&4  
6, 19   , 15&16 , T7&T8 , 21&22  
6, 20   , T1&T2 , 9&10 , 3&4  
6, 21   , T7&T8 , 21&22 , 15&16  
6, 22   , T3&T4 , 1&2 , 7&8  
6, 23   , 21&22 , T1&T2 , 5&6  
6, 24   , 3&4 , 5&6 , 13&14  
6, 25   , T5&T6 , 5&6 , 9&10  
6, 26   , 7&8 , 1&2 , 15&16  
7, 1    , 5&6 , T5&T6 , 1&2  
7, 2    , T3&T4 , 11&12 , T1&T2  
7, 3    , 7&8 , 5&6 , 15&16  
7, 4    , 15&16 , 13&14 , T3&T4  
7, 5    , 13&14 , T3&T4 , 5&6  
7, 6    , T7&T8 , 9&10 , 11&12  
7, 7    , T7&T8 , T1&T2 , 13&14  
7, 8    , 1&2 , 21&22 , 9&10  
7, 9    , T1&T2 , 5&6 , T3&T4  
7, 10   , 7&8 , T3&T4 , 21&22  
7, 11   , 21&22 , 1&2 , T5&T6  
7, 12   , T5&T6 , 7&8 , 3&4  
7, 13   , 3&4 , 15&16 , T7&T8  
7, 14   , 5&6 , 21&22 , T5&T6  
7, 15   , 9&10 , 7&8 , 11&12  
7, 16   , 1&2 , 3&4 , 7&8  
7, 17   , T5&T6 , 11&12 , 9&10  
7, 18   , 9&10 , 3&4 , T1&T2  
7, 19   , 13&14 , 15&16 , 3&4  
7, 20   , 3&4 , T7&T8 , 21&22  
7, 21   , T3&T4 , T7&T8 , 1&2  
7, 22   , T1&T2 , 13&14 , 5&6  
7, 23   , 11&12 , T5&T6 , 15&16  
7, 24   , 11&12 , 1&2 , 13&14  
7, 25   , 21&22 , T1&T2 , T7&T8  
7, 26   , 15&16 , 9&10 , 7&8  
